,id,Response
61933,443043,0
61934,443044,0
61935,443045,0
61936,443046,1
61937,443047,0
61938,443048,0
61939,443049,0
61940,443050,0
61941,443051,0
61942,443052,0
61943,443053,0
61944,443054,0
61945,443055,1
61946,443056,1
61947,443057,0
61948,443058,0
61949,443059,0
61950,443060,0
61951,443061,0
61952,443062,0
61953,443063,0
61954,443064,0
61955,443065,0
61956,443066,0
61957,443067,0
61958,443068,0
61959,443069,1
61960,443070,0
61961,443071,1
61962,443072,1
61963,443073,0
61964,443074,0
61965,443075,0
61966,443076,1
61967,443077,0
61968,443078,0
61969,443079,0
61970,443080,1
61971,443081,1
61972,443082,0
61973,443083,0
61974,443084,0
61975,443085,1
61976,443086,0
61977,443087,1
61978,443088,0
61979,443089,0
61980,443090,1
61981,443091,0
61982,443092,0
61983,443093,0
61984,443094,0
61985,443095,0
61986,443096,0
61987,443097,0
61988,443098,0
61989,443099,1
61990,443100,1
61991,443101,0
61992,443102,0
61993,443103,0
61994,443104,0
61995,443105,1
61996,443106,1
61997,443107,1
61998,443108,1
61999,443109,0
62000,443110,1
62001,443111,0
62002,443112,1
62003,443113,1
62004,443114,0
62005,443115,0
62006,443116,1
62007,443117,0
62008,443118,0
62009,443119,0
62010,443120,1
62011,443121,0
62012,443122,0
62013,443123,0
62014,443124,0
62015,443125,1
62016,443126,0
62017,443127,1
62018,443128,0
62019,443129,0
62020,443130,0
62021,443131,1
62022,443132,0
62023,443133,0
62024,443134,0
62025,443135,0
62026,443136,0
62027,443137,0
62028,443138,0
62029,443139,0
62030,443140,1
62031,443141,1
62032,443142,0
62033,443143,0
62034,443144,0
62035,443145,0
62036,443146,0
62037,443147,0
62038,443148,1
62039,443149,0
62040,443150,0
62041,443151,1
62042,443152,0
62043,443153,0
62044,443154,0
62045,443155,0
62046,443156,0
62047,443157,0
62048,443158,0
62049,443159,1
62050,443160,0
62051,443161,0
62052,443162,0
62053,443163,1
62054,443164,0
62055,443165,1
62056,443166,0
62057,443167,1
62058,443168,0
62059,443169,0
62060,443170,0
62061,443171,0
62062,443172,0
62063,443173,1
62064,443174,0
62065,443175,0
62066,443176,0
62067,443177,0
62068,443178,0
62069,443179,0
62070,443180,0
62071,443181,0
62072,443182,0
62073,443183,1
62074,443184,0
62075,443185,0
62076,443186,0
62077,443187,0
62078,443188,1
62079,443189,0
62080,443190,0
62081,443191,0
62082,443192,1
62083,443193,0
62084,443194,0
62085,443195,0
62086,443196,0
62087,443197,0
62088,443198,1
62089,443199,0
62090,443200,0
62091,443201,0
62092,443202,0
62093,443203,0
62094,443204,0
62095,443205,1
62096,443206,0
62097,443207,0
62098,443208,0
62099,443209,0
62100,443210,0
62101,443211,0
62102,443212,1
62103,443213,0
62104,443214,1
62105,443215,0
62106,443216,0
62107,443217,0
62108,443218,0
62109,443219,0
62110,443220,0
62111,443221,0
62112,443222,0
62113,443223,0
62114,443224,0
62115,443225,0
62116,443226,1
62117,443227,0
62118,443228,0
62119,443229,0
62120,443230,0
62121,443231,0
62122,443232,0
62123,443233,0
62124,443234,0
62125,443235,0
62126,443236,0
62127,443237,0
62128,443238,1
62129,443239,0
62130,443240,0
62131,443241,0
62132,443242,0
62133,443243,0
62134,443244,0
62135,443245,1
62136,443246,0
62137,443247,0
62138,443248,0
62139,443249,0
62140,443250,1
62141,443251,0
62142,443252,1
62143,443253,0
62144,443254,1
62145,443255,0
62146,443256,1
62147,443257,0
62148,443258,0
62149,443259,0
62150,443260,0
62151,443261,0
62152,443262,0
62153,443263,0
62154,443264,0
62155,443265,1
62156,443266,0
62157,443267,0
62158,443268,0
62159,443269,1
62160,443270,0
62161,443271,0
62162,443272,0
62163,443273,0
62164,443274,0
62165,443275,1
62166,443276,1
62167,443277,0
62168,443278,0
62169,443279,0
62170,443280,0
62171,443281,0
62172,443282,0
62173,443283,0
62174,443284,0
62175,443285,0
62176,443286,0
62177,443287,0
62178,443288,0
62179,443289,0
62180,443290,0
62181,443291,0
62182,443292,0
62183,443293,0
62184,443294,0
62185,443295,1
62186,443296,1
62187,443297,0
62188,443298,0
62189,443299,0
62190,443300,0
62191,443301,0
62192,443302,0
62193,443303,0
62194,443304,0
62195,443305,0
62196,443306,1
62197,443307,1
62198,443308,0
62199,443309,0
62200,443310,0
62201,443311,1
62202,443312,1
62203,443313,1
62204,443314,1
62205,443315,0
62206,443316,0
62207,443317,0
62208,443318,0
62209,443319,0
62210,443320,1
62211,443321,0
62212,443322,1
62213,443323,1
62214,443324,0
62215,443325,0
62216,443326,0
62217,443327,0
62218,443328,0
62219,443329,0
62220,443330,1
62221,443331,0
62222,443332,1
62223,443333,0
62224,443334,1
62225,443335,0
62226,443336,1
62227,443337,1
62228,443338,0
62229,443339,0
62230,443340,1
62231,443341,0
62232,443342,0
62233,443343,0
62234,443344,0
62235,443345,0
62236,443346,0
62237,443347,0
62238,443348,1
62239,443349,0
62240,443350,0
62241,443351,1
62242,443352,0
62243,443353,0
62244,443354,0
62245,443355,0
62246,443356,0
62247,443357,0
62248,443358,0
62249,443359,1
62250,443360,0
62251,443361,1
62252,443362,1
62253,443363,0
62254,443364,0
62255,443365,0
62256,443366,1
62257,443367,0
62258,443368,1
62259,443369,0
62260,443370,0
62261,443371,0
62262,443372,1
62263,443373,1
62264,443374,0
62265,443375,0
62266,443376,0
62267,443377,0
62268,443378,0
62269,443379,0
62270,443380,0
62271,443381,0
62272,443382,0
62273,443383,1
62274,443384,0
62275,443385,0
62276,443386,0
62277,443387,1
62278,443388,1
62279,443389,0
62280,443390,0
62281,443391,0
62282,443392,0
62283,443393,0
62284,443394,1
62285,443395,0
62286,443396,0
62287,443397,0
62288,443398,0
62289,443399,1
62290,443400,0
62291,443401,0
62292,443402,0
62293,443403,1
62294,443404,0
62295,443405,1
62296,443406,0
62297,443407,0
62298,443408,0
62299,443409,0
62300,443410,0
62301,443411,0
62302,443412,1
62303,443413,0
62304,443414,1
62305,443415,0
62306,443416,1
62307,443417,0
62308,443418,0
62309,443419,1
62310,443420,0
62311,443421,0
62312,443422,0
62313,443423,1
62314,443424,1
62315,443425,0
62316,443426,1
62317,443427,0
62318,443428,0
62319,443429,1
62320,443430,0
62321,443431,0
62322,443432,0
62323,443433,0
62324,443434,0
62325,443435,0
62326,443436,0
62327,443437,1
62328,443438,0
62329,443439,0
62330,443440,0
62331,443441,0
62332,443442,0
62333,443443,0
62334,443444,0
62335,443445,0
62336,443446,0
62337,443447,0
62338,443448,1
62339,443449,0
62340,443450,0
62341,443451,0
62342,443452,0
62343,443453,0
62344,443454,0
62345,443455,0
62346,443456,0
62347,443457,0
62348,443458,0
62349,443459,0
62350,443460,1
62351,443461,1
62352,443462,0
62353,443463,0
62354,443464,1
62355,443465,0
62356,443466,0
62357,443467,0
62358,443468,0
62359,443469,0
62360,443470,1
62361,443471,0
62362,443472,0
62363,443473,0
62364,443474,0
62365,443475,0
62366,443476,0
62367,443477,0
62368,443478,1
62369,443479,1
62370,443480,0
62371,443481,0
62372,443482,0
62373,443483,0
62374,443484,0
62375,443485,1
62376,443486,0
62377,443487,0
62378,443488,1
62379,443489,0
62380,443490,0
62381,443491,0
62382,443492,0
62383,443493,0
62384,443494,0
62385,443495,0
62386,443496,0
62387,443497,1
62388,443498,0
62389,443499,1
62390,443500,0
62391,443501,0
62392,443502,0
62393,443503,1
62394,443504,0
62395,443505,1
62396,443506,0
62397,443507,0
62398,443508,1
62399,443509,0
62400,443510,1
62401,443511,1
62402,443512,0
62403,443513,0
62404,443514,0
62405,443515,0
62406,443516,0
62407,443517,0
62408,443518,1
62409,443519,0
62410,443520,0
62411,443521,0
62412,443522,0
62413,443523,0
62414,443524,0
62415,443525,0
62416,443526,0
62417,443527,0
62418,443528,0
62419,443529,0
62420,443530,0
62421,443531,0
62422,443532,0
62423,443533,0
62424,443534,0
62425,443535,1
62426,443536,0
62427,443537,1
62428,443538,0
62429,443539,0
62430,443540,0
62431,443541,0
62432,443542,0
62433,443543,0
62434,443544,0
62435,443545,0
62436,443546,1
62437,443547,0
62438,443548,0
62439,443549,1
62440,443550,1
62441,443551,0
62442,443552,0
62443,443553,0
62444,443554,0
62445,443555,0
62446,443556,0
62447,443557,1
62448,443558,0
62449,443559,0
62450,443560,0
62451,443561,1
62452,443562,0
62453,443563,1
62454,443564,0
62455,443565,0
62456,443566,0
62457,443567,0
62458,443568,0
62459,443569,1
62460,443570,0
62461,443571,0
62462,443572,0
62463,443573,0
62464,443574,0
62465,443575,1
62466,443576,0
62467,443577,0
62468,443578,0
62469,443579,0
62470,443580,1
62471,443581,1
62472,443582,1
62473,443583,1
62474,443584,0
62475,443585,1
62476,443586,1
62477,443587,0
62478,443588,0
62479,443589,0
62480,443590,0
62481,443591,0
62482,443592,0
62483,443593,0
62484,443594,0
62485,443595,0
62486,443596,1
62487,443597,0
62488,443598,0
62489,443599,0
62490,443600,1
62491,443601,0
62492,443602,1
62493,443603,0
62494,443604,0
62495,443605,0
62496,443606,0
62497,443607,1
62498,443608,0
62499,443609,0
62500,443610,0
62501,443611,0
62502,443612,1
62503,443613,0
62504,443614,0
62505,443615,0
62506,443616,0
62507,443617,0
62508,443618,0
62509,443619,0
62510,443620,1
62511,443621,1
62512,443622,1
62513,443623,0
62514,443624,0
62515,443625,0
62516,443626,0
62517,443627,0
62518,443628,0
62519,443629,0
62520,443630,0
62521,443631,1
62522,443632,0
62523,443633,0
62524,443634,0
62525,443635,1
62526,443636,1
62527,443637,1
62528,443638,0
62529,443639,0
62530,443640,0
62531,443641,0
62532,443642,0
62533,443643,1
62534,443644,0
62535,443645,0
62536,443646,0
62537,443647,0
62538,443648,0
62539,443649,1
62540,443650,1
62541,443651,0
62542,443652,0
62543,443653,1
62544,443654,0
62545,443655,0
62546,443656,1
62547,443657,0
62548,443658,1
62549,443659,0
62550,443660,1
62551,443661,0
62552,443662,0
62553,443663,0
62554,443664,0
62555,443665,1
62556,443666,1
62557,443667,0
62558,443668,0
62559,443669,1
62560,443670,0
62561,443671,0
62562,443672,1
62563,443673,0
62564,443674,0
62565,443675,0
62566,443676,0
62567,443677,0
62568,443678,0
62569,443679,0
62570,443680,1
62571,443681,1
62572,443682,1
62573,443683,0
62574,443684,0
62575,443685,0
62576,443686,0
62577,443687,0
62578,443688,0
62579,443689,1
62580,443690,1
62581,443691,1
62582,443692,1
62583,443693,0
62584,443694,1
62585,443695,0
62586,443696,0
62587,443697,0
62588,443698,0
62589,443699,0
62590,443700,0
62591,443701,0
62592,443702,0
62593,443703,0
62594,443704,0
62595,443705,0
62596,443706,0
62597,443707,0
62598,443708,1
62599,443709,0
62600,443710,0
62601,443711,0
62602,443712,0
62603,443713,0
62604,443714,0
62605,443715,0
62606,443716,1
62607,443717,0
62608,443718,0
62609,443719,0
62610,443720,0
62611,443721,0
62612,443722,1
62613,443723,1
62614,443724,0
62615,443725,0
62616,443726,0
62617,443727,1
62618,443728,0
62619,443729,0
62620,443730,0
62621,443731,0
62622,443732,0
62623,443733,0
62624,443734,0
62625,443735,1
62626,443736,0
62627,443737,0
62628,443738,1
62629,443739,0
62630,443740,1
62631,443741,0
62632,443742,0
62633,443743,0
62634,443744,1
62635,443745,0
62636,443746,0
62637,443747,0
62638,443748,0
62639,443749,0
62640,443750,1
62641,443751,1
62642,443752,0
62643,443753,0
62644,443754,0
62645,443755,0
62646,443756,0
62647,443757,1
62648,443758,0
62649,443759,1
62650,443760,1
62651,443761,0
62652,443762,0
62653,443763,0
62654,443764,0
62655,443765,0
62656,443766,0
62657,443767,0
62658,443768,0
62659,443769,0
62660,443770,0
62661,443771,1
62662,443772,0
62663,443773,0
62664,443774,0
62665,443775,1
62666,443776,0
62667,443777,0
62668,443778,0
62669,443779,1
62670,443780,0
62671,443781,0
62672,443782,1
62673,443783,1
62674,443784,0
62675,443785,1
62676,443786,1
62677,443787,1
62678,443788,0
62679,443789,1
62680,443790,0
62681,443791,0
62682,443792,0
62683,443793,0
62684,443794,0
62685,443795,0
62686,443796,0
62687,443797,0
62688,443798,1
62689,443799,0
62690,443800,0
62691,443801,0
62692,443802,0
62693,443803,0
62694,443804,1
62695,443805,0
62696,443806,0
62697,443807,0
62698,443808,0
62699,443809,1
62700,443810,1
62701,443811,1
62702,443812,0
62703,443813,0
62704,443814,1
62705,443815,0
62706,443816,1
62707,443817,0
62708,443818,1
62709,443819,1
62710,443820,1
62711,443821,1
62712,443822,0
62713,443823,1
62714,443824,0
62715,443825,0
62716,443826,0
62717,443827,0
62718,443828,0
62719,443829,0
62720,443830,0
62721,443831,1
62722,443832,1
62723,443833,0
62724,443834,1
62725,443835,0
62726,443836,1
62727,443837,0
62728,443838,0
62729,443839,0
62730,443840,0
62731,443841,0
62732,443842,1
62733,443843,1
62734,443844,0
62735,443845,0
62736,443846,1
62737,443847,1
62738,443848,1
62739,443849,0
62740,443850,1
62741,443851,0
62742,443852,0
62743,443853,0
62744,443854,0
62745,443855,0
62746,443856,1
62747,443857,0
62748,443858,0
62749,443859,0
62750,443860,0
62751,443861,0
62752,443862,0
62753,443863,0
62754,443864,0
62755,443865,0
62756,443866,0
62757,443867,0
62758,443868,0
62759,443869,0
62760,443870,0
62761,443871,0
62762,443872,1
62763,443873,1
62764,443874,0
62765,443875,0
62766,443876,0
62767,443877,0
62768,443878,0
62769,443879,1
62770,443880,1
62771,443881,0
62772,443882,0
62773,443883,0
62774,443884,0
62775,443885,0
62776,443886,0
62777,443887,0
62778,443888,0
62779,443889,0
62780,443890,0
62781,443891,0
62782,443892,0
62783,443893,0
62784,443894,0
62785,443895,0
62786,443896,0
62787,443897,0
62788,443898,1
62789,443899,0
62790,443900,1
62791,443901,0
62792,443902,0
62793,443903,0
62794,443904,0
62795,443905,0
62796,443906,1
62797,443907,1
62798,443908,0
62799,443909,1
62800,443910,0
62801,443911,1
62802,443912,0
62803,443913,0
62804,443914,1
62805,443915,1
62806,443916,0
62807,443917,0
62808,443918,0
62809,443919,0
62810,443920,0
62811,443921,0
62812,443922,1
62813,443923,0
62814,443924,0
62815,443925,0
62816,443926,0
62817,443927,1
62818,443928,0
62819,443929,0
62820,443930,0
62821,443931,0
62822,443932,1
62823,443933,0
62824,443934,0
62825,443935,0
62826,443936,0
62827,443937,0
62828,443938,0
62829,443939,0
62830,443940,0
62831,443941,1
62832,443942,0
62833,443943,0
62834,443944,0
62835,443945,1
62836,443946,0
62837,443947,1
62838,443948,0
62839,443949,0
62840,443950,0
62841,443951,0
62842,443952,0
62843,443953,0
62844,443954,0
62845,443955,0
62846,443956,0
62847,443957,1
62848,443958,0
62849,443959,1
62850,443960,0
62851,443961,0
62852,443962,0
62853,443963,0
62854,443964,0
62855,443965,0
62856,443966,0
62857,443967,1
62858,443968,1
62859,443969,0
62860,443970,0
62861,443971,1
62862,443972,1
62863,443973,1
62864,443974,0
62865,443975,0
62866,443976,0
62867,443977,1
62868,443978,0
62869,443979,0
62870,443980,1
62871,443981,0
62872,443982,0
62873,443983,0
62874,443984,0
62875,443985,0
62876,443986,0
62877,443987,0
62878,443988,0
62879,443989,0
62880,443990,0
62881,443991,0
62882,443992,0
62883,443993,0
62884,443994,0
62885,443995,0
62886,443996,1
62887,443997,0
62888,443998,0
62889,443999,1
62890,444000,0
62891,444001,0
62892,444002,1
62893,444003,1
62894,444004,0
62895,444005,0
62896,444006,0
62897,444007,1
62898,444008,0
62899,444009,0
62900,444010,1
62901,444011,0
62902,444012,0
62903,444013,0
62904,444014,0
62905,444015,0
62906,444016,0
62907,444017,0
62908,444018,0
62909,444019,0
62910,444020,1
62911,444021,0
62912,444022,0
62913,444023,0
62914,444024,1
62915,444025,0
62916,444026,0
62917,444027,0
62918,444028,0
62919,444029,0
62920,444030,0
62921,444031,0
62922,444032,0
62923,444033,0
62924,444034,1
62925,444035,0
62926,444036,1
62927,444037,0
62928,444038,0
62929,444039,1
62930,444040,0
62931,444041,0
62932,444042,0
62933,444043,1
62934,444044,1
62935,444045,0
62936,444046,0
62937,444047,1
62938,444048,0
62939,444049,1
62940,444050,0
62941,444051,0
62942,444052,0
62943,444053,0
62944,444054,0
62945,444055,0
62946,444056,0
62947,444057,0
62948,444058,1
62949,444059,0
62950,444060,0
62951,444061,0
62952,444062,0
62953,444063,1
62954,444064,0
62955,444065,0
62956,444066,0
62957,444067,0
62958,444068,0
62959,444069,0
62960,444070,0
62961,444071,0
62962,444072,0
62963,444073,0
62964,444074,0
62965,444075,0
62966,444076,1
62967,444077,0
62968,444078,0
62969,444079,1
62970,444080,1
62971,444081,0
62972,444082,0
62973,444083,0
62974,444084,1
62975,444085,1
62976,444086,0
62977,444087,1
62978,444088,0
62979,444089,0
62980,444090,0
62981,444091,0
62982,444092,0
62983,444093,0
62984,444094,0
62985,444095,0
62986,444096,1
62987,444097,1
62988,444098,1
62989,444099,0
62990,444100,0
62991,444101,0
62992,444102,0
62993,444103,0
62994,444104,1
62995,444105,1
62996,444106,1
62997,444107,1
62998,444108,0
62999,444109,0
63000,444110,0
63001,444111,0
63002,444112,1
63003,444113,1
63004,444114,0
63005,444115,0
63006,444116,1
63007,444117,0
63008,444118,0
63009,444119,0
63010,444120,0
63011,444121,0
63012,444122,1
63013,444123,0
63014,444124,0
63015,444125,0
63016,444126,0
63017,444127,1
63018,444128,0
63019,444129,0
63020,444130,0
63021,444131,0
63022,444132,0
63023,444133,0
63024,444134,0
63025,444135,0
63026,444136,0
63027,444137,1
63028,444138,0
63029,444139,0
63030,444140,0
63031,444141,0
63032,444142,0
63033,444143,0
63034,444144,0
63035,444145,0
63036,444146,0
63037,444147,0
63038,444148,0
63039,444149,0
63040,444150,0
63041,444151,0
63042,444152,1
63043,444153,0
63044,444154,0
63045,444155,0
63046,444156,0
63047,444157,0
63048,444158,0
63049,444159,0
63050,444160,0
63051,444161,0
63052,444162,0
63053,444163,0
63054,444164,0
63055,444165,0
63056,444166,1
63057,444167,0
63058,444168,0
63059,444169,0
63060,444170,1
63061,444171,1
63062,444172,0
63063,444173,0
63064,444174,0
63065,444175,1
63066,444176,0
63067,444177,0
63068,444178,0
63069,444179,0
63070,444180,0
63071,444181,1
63072,444182,0
63073,444183,0
63074,444184,1
63075,444185,1
63076,444186,0
63077,444187,0
63078,444188,0
63079,444189,1
63080,444190,1
63081,444191,1
63082,444192,0
63083,444193,1
63084,444194,0
63085,444195,0
63086,444196,0
63087,444197,0
63088,444198,0
63089,444199,0
63090,444200,1
63091,444201,0
63092,444202,0
63093,444203,1
63094,444204,0
63095,444205,0
63096,444206,1
63097,444207,0
63098,444208,0
63099,444209,1
63100,444210,0
63101,444211,0
63102,444212,0
63103,444213,0
63104,444214,1
63105,444215,1
63106,444216,1
63107,444217,0
63108,444218,1
63109,444219,0
63110,444220,1
63111,444221,0
63112,444222,0
63113,444223,1
63114,444224,0
63115,444225,0
63116,444226,0
63117,444227,0
63118,444228,0
63119,444229,1
63120,444230,0
63121,444231,1
63122,444232,0
63123,444233,0
63124,444234,1
63125,444235,0
63126,444236,0
63127,444237,0
63128,444238,0
63129,444239,0
63130,444240,0
63131,444241,0
63132,444242,0
63133,444243,1
63134,444244,1
63135,444245,0
63136,444246,0
63137,444247,0
63138,444248,0
63139,444249,0
63140,444250,1
63141,444251,0
63142,444252,0
63143,444253,0
63144,444254,0
63145,444255,0
63146,444256,0
63147,444257,0
63148,444258,0
63149,444259,1
63150,444260,0
63151,444261,0
63152,444262,0
63153,444263,1
63154,444264,0
63155,444265,0
63156,444266,0
63157,444267,0
63158,444268,0
63159,444269,0
63160,444270,0
63161,444271,1
63162,444272,0
63163,444273,0
63164,444274,0
63165,444275,1
63166,444276,0
63167,444277,0
63168,444278,1
63169,444279,0
63170,444280,0
63171,444281,0
63172,444282,0
63173,444283,0
63174,444284,0
63175,444285,0
63176,444286,1
63177,444287,0
63178,444288,0
63179,444289,0
63180,444290,0
63181,444291,0
63182,444292,1
63183,444293,0
63184,444294,0
63185,444295,0
63186,444296,0
63187,444297,0
63188,444298,0
63189,444299,0
63190,444300,0
63191,444301,0
63192,444302,1
63193,444303,0
63194,444304,0
63195,444305,0
63196,444306,1
63197,444307,0
63198,444308,0
63199,444309,0
63200,444310,0
63201,444311,0
63202,444312,1
63203,444313,0
63204,444314,0
63205,444315,0
63206,444316,0
63207,444317,0
63208,444318,0
63209,444319,0
63210,444320,0
63211,444321,0
63212,444322,0
63213,444323,0
63214,444324,0
63215,444325,0
63216,444326,0
63217,444327,0
63218,444328,0
63219,444329,1
63220,444330,0
63221,444331,0
63222,444332,0
63223,444333,0
63224,444334,0
63225,444335,0
63226,444336,0
63227,444337,1
63228,444338,0
63229,444339,1
63230,444340,1
63231,444341,0
63232,444342,0
63233,444343,0
63234,444344,0
63235,444345,0
63236,444346,0
63237,444347,0
63238,444348,0
63239,444349,0
63240,444350,1
63241,444351,0
63242,444352,1
63243,444353,0
63244,444354,0
63245,444355,1
63246,444356,0
63247,444357,1
63248,444358,0
63249,444359,0
63250,444360,0
63251,444361,0
63252,444362,0
63253,444363,0
63254,444364,1
63255,444365,0
63256,444366,0
63257,444367,0
63258,444368,1
63259,444369,0
63260,444370,0
63261,444371,0
63262,444372,0
63263,444373,0
63264,444374,0
63265,444375,0
63266,444376,0
63267,444377,1
63268,444378,0
63269,444379,0
63270,444380,0
63271,444381,0
63272,444382,0
63273,444383,0
63274,444384,0
63275,444385,0
63276,444386,0
63277,444387,0
63278,444388,0
63279,444389,1
63280,444390,0
63281,444391,0
63282,444392,0
63283,444393,0
63284,444394,1
63285,444395,1
63286,444396,0
63287,444397,0
63288,444398,1
63289,444399,1
63290,444400,0
63291,444401,1
63292,444402,0
63293,444403,0
63294,444404,0
63295,444405,1
63296,444406,0
63297,444407,1
63298,444408,0
63299,444409,0
63300,444410,0
63301,444411,0
63302,444412,1
63303,444413,1
63304,444414,1
63305,444415,0
63306,444416,0
63307,444417,0
63308,444418,0
63309,444419,0
63310,444420,0
63311,444421,0
63312,444422,0
63313,444423,0
63314,444424,0
63315,444425,0
63316,444426,0
63317,444427,0
63318,444428,0
63319,444429,0
63320,444430,1
63321,444431,0
63322,444432,0
63323,444433,0
63324,444434,0
63325,444435,0
63326,444436,0
63327,444437,0
63328,444438,0
63329,444439,0
63330,444440,0
63331,444441,0
63332,444442,1
63333,444443,1
63334,444444,0
63335,444445,0
63336,444446,1
63337,444447,0
63338,444448,0
63339,444449,0
63340,444450,0
63341,444451,0
63342,444452,0
63343,444453,0
63344,444454,1
63345,444455,0
63346,444456,1
63347,444457,0
63348,444458,1
63349,444459,0
63350,444460,0
63351,444461,0
63352,444462,0
63353,444463,1
63354,444464,0
63355,444465,1
63356,444466,0
63357,444467,0
63358,444468,0
63359,444469,0
63360,444470,0
63361,444471,1
63362,444472,0
63363,444473,0
63364,444474,1
63365,444475,0
63366,444476,0
63367,444477,0
63368,444478,0
63369,444479,0
63370,444480,0
63371,444481,0
63372,444482,0
63373,444483,0
63374,444484,0
63375,444485,0
63376,444486,0
63377,444487,0
63378,444488,0
63379,444489,0
63380,444490,0
63381,444491,0
63382,444492,0
63383,444493,0
63384,444494,0
63385,444495,0
63386,444496,0
63387,444497,0
63388,444498,0
63389,444499,1
63390,444500,0
63391,444501,0
63392,444502,0
63393,444503,0
63394,444504,0
63395,444505,0
63396,444506,0
63397,444507,0
63398,444508,0
63399,444509,0
63400,444510,1
63401,444511,0
63402,444512,1
63403,444513,0
63404,444514,0
63405,444515,0
63406,444516,0
63407,444517,0
63408,444518,0
63409,444519,0
63410,444520,0
63411,444521,0
63412,444522,0
63413,444523,0
63414,444524,0
63415,444525,0
63416,444526,0
63417,444527,0
63418,444528,1
63419,444529,0
63420,444530,1
63421,444531,0
63422,444532,0
63423,444533,0
63424,444534,1
63425,444535,0
63426,444536,0
63427,444537,0
63428,444538,0
63429,444539,0
63430,444540,0
63431,444541,0
63432,444542,0
63433,444543,1
63434,444544,0
63435,444545,0
63436,444546,0
63437,444547,0
63438,444548,0
63439,444549,0
63440,444550,0
63441,444551,0
63442,444552,0
63443,444553,0
63444,444554,0
63445,444555,0
63446,444556,0
63447,444557,0
63448,444558,0
63449,444559,0
63450,444560,0
63451,444561,0
63452,444562,0
63453,444563,0
63454,444564,0
63455,444565,0
63456,444566,0
63457,444567,0
63458,444568,1
63459,444569,0
63460,444570,0
63461,444571,1
63462,444572,0
63463,444573,0
63464,444574,1
63465,444575,1
63466,444576,1
63467,444577,0
63468,444578,0
63469,444579,0
63470,444580,0
63471,444581,0
63472,444582,1
63473,444583,0
63474,444584,0
63475,444585,0
63476,444586,0
63477,444587,0
63478,444588,1
63479,444589,1
63480,444590,0
63481,444591,0
63482,444592,0
63483,444593,0
63484,444594,0
63485,444595,0
63486,444596,1
63487,444597,0
63488,444598,0
63489,444599,0
63490,444600,1
63491,444601,0
63492,444602,0
63493,444603,0
63494,444604,0
63495,444605,1
63496,444606,1
63497,444607,1
63498,444608,0
63499,444609,0
63500,444610,1
63501,444611,0
63502,444612,0
63503,444613,0
63504,444614,0
63505,444615,1
63506,444616,0
63507,444617,0
63508,444618,0
63509,444619,1
63510,444620,0
63511,444621,0
63512,444622,0
63513,444623,0
63514,444624,0
63515,444625,0
63516,444626,1
63517,444627,1
63518,444628,0
63519,444629,0
63520,444630,0
63521,444631,0
63522,444632,0
63523,444633,0
63524,444634,0
63525,444635,1
63526,444636,1
63527,444637,0
63528,444638,0
63529,444639,0
63530,444640,0
63531,444641,0
63532,444642,0
63533,444643,1
63534,444644,0
63535,444645,0
63536,444646,0
63537,444647,0
63538,444648,0
63539,444649,1
63540,444650,1
63541,444651,0
63542,444652,0
63543,444653,0
63544,444654,0
63545,444655,1
63546,444656,1
63547,444657,0
63548,444658,0
63549,444659,0
63550,444660,1
63551,444661,0
63552,444662,1
63553,444663,0
63554,444664,0
63555,444665,0
63556,444666,0
63557,444667,0
63558,444668,0
63559,444669,1
63560,444670,0
63561,444671,0
63562,444672,0
63563,444673,0
63564,444674,0
63565,444675,0
63566,444676,1
63567,444677,0
63568,444678,1
63569,444679,0
63570,444680,0
63571,444681,0
63572,444682,0
63573,444683,0
63574,444684,1
63575,444685,0
63576,444686,0
63577,444687,1
63578,444688,0
63579,444689,1
63580,444690,0
63581,444691,0
63582,444692,0
63583,444693,0
63584,444694,1
63585,444695,0
63586,444696,0
63587,444697,0
63588,444698,0
63589,444699,0
63590,444700,0
63591,444701,1
63592,444702,0
63593,444703,0
63594,444704,0
63595,444705,0
63596,444706,0
63597,444707,0
63598,444708,0
63599,444709,0
63600,444710,1
63601,444711,0
63602,444712,1
63603,444713,0
63604,444714,0
63605,444715,0
63606,444716,1
63607,444717,0
63608,444718,0
63609,444719,0
63610,444720,0
63611,444721,0
63612,444722,0
63613,444723,0
63614,444724,0
63615,444725,0
63616,444726,1
63617,444727,0
63618,444728,0
63619,444729,0
63620,444730,0
63621,444731,1
63622,444732,0
63623,444733,1
63624,444734,1
63625,444735,0
63626,444736,0
63627,444737,0
63628,444738,0
63629,444739,0
63630,444740,0
63631,444741,0
63632,444742,1
63633,444743,1
63634,444744,0
63635,444745,0
63636,444746,0
63637,444747,0
63638,444748,0
63639,444749,0
63640,444750,0
63641,444751,0
63642,444752,1
63643,444753,0
63644,444754,0
63645,444755,1
63646,444756,0
63647,444757,0
63648,444758,0
63649,444759,0
63650,444760,0
63651,444761,0
63652,444762,0
63653,444763,1
63654,444764,0
63655,444765,0
63656,444766,0
63657,444767,1
63658,444768,1
63659,444769,1
63660,444770,0
63661,444771,1
63662,444772,0
63663,444773,0
63664,444774,0
63665,444775,0
63666,444776,0
63667,444777,0
63668,444778,0
63669,444779,0
63670,444780,0
63671,444781,0
63672,444782,0
63673,444783,1
63674,444784,0
63675,444785,0
63676,444786,0
63677,444787,1
63678,444788,0
63679,444789,0
63680,444790,0
63681,444791,0
